Transaction Type,Action,State Cd,County Cd,Site ID,Parameter Cd,POC,Dur Cd,Unit Cd,Meth Cd,Date,Time,Value,Null Data Cd,Col Freq,Mon Protocol ID,Qual Cd 1,Qual Cd 2,Qual Cd 3,Qual Cd 4,Qual Cd 5,Qual Cd 6,Qual Cd 7,Qual Cd 8,Qual Cd 9,Qual Cd 10,Alternate MDL,Uncertainty Value
RD,I,48,039,1003,45201,01,7,008,175,20190415,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190421,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190427,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190503,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190509,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190515,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190521,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190527,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190602,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190608,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190614,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190620,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190626,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190702,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190708,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190714,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190720,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190726,00:00,0.24,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190801,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190807,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190813,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190819,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190825,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190831,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190906,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190912,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190918,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190924,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45201,01,7,008,175,20190930,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190103,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190109,00:00,0.22,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190115,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190121,00:00,0.28,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190127,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190202,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190208,00:00,0.29,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190214,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190220,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190226,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190305,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190310,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190316,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190322,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190328,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190403,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190409,00:00,0.18,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190415,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190421,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190427,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190503,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190509,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190515,00:00,0.18,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190521,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190527,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190602,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190608,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190614,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190620,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190626,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190702,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190708,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190714,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190720,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190726,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190801,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190807,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190813,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190819,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190825,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190831,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190906,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190912,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190918,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190924,00:00,0.22,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45202,01,7,008,175,20190930,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190103,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190109,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190115,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190121,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190127,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190202,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190208,00:00,0.33,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190214,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190220,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190226,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190305,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190310,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190316,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190322,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190328,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190403,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190409,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190415,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190421,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190427,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190503,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190509,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190515,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190521,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190527,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190602,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190608,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190614,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190620,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190626,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190702,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190708,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190714,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190720,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190726,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190801,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190807,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190813,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190819,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190825,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190831,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190906,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190912,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190918,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190924,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45203,01,7,008,175,20190930,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190103,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190109,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190115,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190121,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190127,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190202,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190208,00:00,0.69,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190214,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190220,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190226,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190305,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190310,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190316,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190322,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190328,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190403,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190409,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190415,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190421,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190427,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190503,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190509,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190515,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190521,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190527,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190602,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190608,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190614,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190620,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190626,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190702,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190708,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190714,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190720,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190726,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190801,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190807,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190813,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190819,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190825,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190831,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190906,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190912,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190918,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190924,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,039,1003,45204,01,7,008,175,20190930,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190103,00:00,22.56,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190109,00:00,7.06,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190115,00:00,6.87,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190123,00:00,6.66,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190127,00:00,5.23,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190202,00:00,6.61,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190208,00:00,7.29,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190214,00:00,5.47,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190220,00:00,9.89,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190226,00:00,2.95,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190304,00:00,9.26,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190310,00:00,1.42,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190316,00:00,5.56,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190322,00:00,3.91,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190328,00:00,2.85,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190403,00:00,2.7,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190409,00:00,3.57,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190415,00:00,3.49,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190421,00:00,2.59,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190427,00:00,4.82,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190503,00:00,0.89,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190509,00:00,1.52,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190515,00:00,2.42,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190521,00:00,1.59,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190527,00:00,1.08,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190602,00:00,0.76,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190608,00:00,1.26,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190614,00:00,1.73,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190620,00:00,0.75,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190626,00:00,0.65,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190702,00:00,0.97,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190708,00:00,0.64,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190714,00:00,0.84,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190720,00:00,0.77,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190801,00:00,0.81,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190807,00:00,0.78,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190813,00:00,0.76,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190819,00:00,0.58,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190825,00:00,0.96,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190831,00:00,0.9,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190906,00:00,1.01,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190912,00:00,0.89,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190918,00:00,0.88,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190924,00:00,0.94,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,43202,02,7,008,174,20190930,00:00,0.6,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190103,00:00,0.46,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190109,00:00,0.18,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190115,00:00,0.29,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190123,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190127,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190202,00:00,0.22,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190208,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190214,00:00,0.24,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190220,00:00,0.23,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190226,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190304,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190310,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190316,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190322,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190328,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190403,00:00,0.18,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190409,00:00,0.27,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190415,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190421,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190427,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190503,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190509,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190515,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190521,00:00,0.25,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190527,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190602,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190608,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190614,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190620,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190626,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190702,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190708,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190714,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190720,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190801,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190807,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190813,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190819,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190825,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190831,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190906,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190912,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190918,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190924,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45201,02,7,008,175,20190930,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190103,00:00,0.62,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190109,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190115,00:00,0.27,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190123,00:00,0.27,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190127,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190202,00:00,0.22,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190208,00:00,0.32,,6,,V,,,,,,,,,,,
RD,I,48,061,0006,45202,02,7,008,175,20190220,00:00,0.17,,6,,V,,,,,,,,,,,
